timestamp,Date,Close
1414814400,"01/11/2014 02:00:00",48.904
1417410000,"01/12/2014 03:00:00",44.482
1420088400,"01/01/2015 03:00:00",40.72
1422766800,"01/02/2015 03:00:00",40.668
1425186000,"01/03/2015 02:00:00",37.754
1427860800,"01/04/2015 01:00:00",45.21
1430452800,"01/05/2015 01:00:00",50.16
1433131200,"01/06/2015 01:00:00",53.652
1435723200,"01/07/2015 01:00:00",53.23
1438401600,"01/08/2015 01:00:00",49.812
1441080000,"01/09/2015 01:00:00",49.68
1443672000,"01/10/2015 01:00:00",41.386
1446350400,"01/11/2015 02:00:00",46.052
1448946000,"01/12/2015 03:00:00",48.002
1451624400,"01/01/2016 03:00:00",38.24
1454302800,"01/02/2016 03:00:00",38.386
1456808400,"01/03/2016 02:00:00",45.954
1459483200,"01/04/2016 01:00:00",48.152
1462075200,"01/05/2016 01:00:00",44.646
1464753600,"01/06/2016 01:00:00",42.456
1467345600,"01/07/2016 01:00:00",46.958
1470024000,"01/08/2016 01:00:00",42.402
1472702400,"01/09/2016 01:00:00",40.806
1475294400,"01/10/2016 01:00:00",39.546
1477972800,"01/11/2016 02:00:00",37.88
1480568400,"01/12/2016 03:00:00",42.738
1483246800,"01/01/2017 03:00:00",50.386
1485925200,"01/02/2017 03:00:00",49.998
1488344400,"01/03/2017 02:00:00",55.66
1491019200,"01/04/2017 01:00:00",62.814
1493611200,"01/05/2017 01:00:00",68.202
1496289600,"01/06/2017 01:00:00",72.322
1498881600,"01/07/2017 01:00:00",64.694
1501560000,"01/08/2017 01:00:00",71.18
1504238400,"01/09/2017 01:00:00",68.22
1506830400,"01/10/2017 01:00:00",66.306
1509508800,"01/11/2017 02:00:00",61.77
1512104400,"01/12/2017 03:00:00",62.27
1514782800,"01/01/2018 03:00:00",70.862
1517461200,"01/02/2018 03:00:00",68.612
1519880400,"01/03/2018 02:00:00",53.226
1522555200,"01/04/2018 01:00:00",58.78
1525147200,"01/05/2018 01:00:00",56.946
1527825600,"01/06/2018 01:00:00",68.59
1530417600,"01/07/2018 01:00:00",59.628
1533096000,"01/08/2018 01:00:00",60.332
1535774400,"01/09/2018 01:00:00",52.954
1538366400,"01/10/2018 01:00:00",67.464
1541044800,"01/11/2018 01:00:00",70.096
1543640400,"01/12/2018 03:00:00",66.56
1546318800,"01/01/2019 03:00:00",61.404
1548997200,"01/02/2019 03:00:00",63.976
1551416400,"01/03/2019 02:00:00",55.972
1554091200,"01/04/2019 01:00:00",47.738
1556683200,"01/05/2019 01:00:00",37.032
1559361600,"01/06/2019 01:00:00",44.692
1561953600,"01/07/2019 01:00:00",48.322
1564632000,"01/08/2019 01:00:00",45.122
1567310400,"01/09/2019 01:00:00",48.174
1569902400,"01/10/2019 01:00:00",62.984
1572580800,"01/11/2019 01:00:00",65.988
1575176400,"01/12/2019 02:00:00",83.666
1577854800,"01/01/2020 02:00:00",130.114
1580533200,"01/02/2020 02:00:00",133.598
1583038800,"01/03/2020 02:00:00",104.8
1585713600,"01/04/2020 01:00:00",156.376
1588305600,"01/05/2020 01:00:00",167.0
1590984000,"01/06/2020 01:00:00",215.962
1593576000,"01/07/2020 01:00:00",286.152
1596254400,"01/08/2020 01:00:00",498.32
1598932800,"01/09/2020 01:00:00",429.01
1601524800,"01/10/2020 01:00:00",406.02
1603978732,"29/10/2020 10:38:52",408.46
