timestamp,Date,Close
1602889200,"16/10/2020 20:00:00",11322.123
1602892800,"16/10/2020 21:00:00",11295.446
1602896400,"16/10/2020 22:00:00",11345.957
1602900000,"16/10/2020 23:00:00",11347.396
1602903600,"17/10/2020 00:00:00",11356.389
1602907200,"17/10/2020 01:00:00",11349.373
1602910800,"17/10/2020 02:00:00",11353.365
1602914400,"17/10/2020 03:00:00",11348.697
1602918000,"17/10/2020 04:00:00",11348.54
1602921600,"17/10/2020 05:00:00",11333.717
1602925200,"17/10/2020 06:00:00",11339.273
1602928800,"17/10/2020 07:00:00",11344.126
1602932400,"17/10/2020 08:00:00",11339.866
1602936000,"17/10/2020 09:00:00",11333.396
1602939600,"17/10/2020 10:00:00",11322.247
1602943200,"17/10/2020 11:00:00",11345.804
1602946800,"17/10/2020 12:00:00",11329.158
1602950400,"17/10/2020 13:00:00",11324.376
1602954000,"17/10/2020 14:00:00",11332.269
1602957600,"17/10/2020 15:00:00",11340.405
1602961200,"17/10/2020 16:00:00",11338.943
1602964800,"17/10/2020 17:00:00",11348.818
1602968400,"17/10/2020 18:00:00",11343.582
1602972000,"17/10/2020 19:00:00",11340.593
1602975600,"17/10/2020 20:00:00",11358.102
1602979200,"17/10/2020 21:00:00",11379.451
1602982800,"17/10/2020 22:00:00",11381.786
1602986400,"17/10/2020 23:00:00",11374.346
1602990000,"18/10/2020 00:00:00",11365.596
1602993600,"18/10/2020 01:00:00",11364.464
1602997200,"18/10/2020 02:00:00",11386.159
1603000800,"18/10/2020 03:00:00",11426.304
1603004400,"18/10/2020 04:00:00",11440.42
1603008000,"18/10/2020 05:00:00",11424.211
1603011600,"18/10/2020 06:00:00",11410.989
1603015200,"18/10/2020 07:00:00",11414.418
1603018800,"18/10/2020 08:00:00",11416.146
1603022400,"18/10/2020 09:00:00",11411.0
1603026000,"18/10/2020 10:00:00",11434.08
1603029600,"18/10/2020 11:00:00",11413.343
1603033200,"18/10/2020 12:00:00",11437.83
1603036800,"18/10/2020 13:00:00",11456.428
1603040400,"18/10/2020 14:00:00",11452.557
1603044000,"18/10/2020 15:00:00",11447.619
1603047600,"18/10/2020 16:00:00",11436.895
1603051200,"18/10/2020 17:00:00",11437.535
1603054800,"18/10/2020 18:00:00",11447.399
1603058400,"18/10/2020 19:00:00",11460.273
1603062000,"18/10/2020 20:00:00",11483.359
1603065600,"18/10/2020 21:00:00",11454.802
1603069200,"18/10/2020 22:00:00",11461.738
1603072800,"18/10/2020 23:00:00",11453.033
1603076400,"19/10/2020 00:00:00",11426.103
1603080000,"19/10/2020 01:00:00",11414.516
1603083600,"19/10/2020 02:00:00",11433.654
1603087200,"19/10/2020 03:00:00",11442.722
1603090800,"19/10/2020 04:00:00",11439.562
1603094400,"19/10/2020 05:00:00",11447.289
1603098000,"19/10/2020 06:00:00",11463.043
1603101600,"19/10/2020 07:00:00",11461.045
1603105200,"19/10/2020 08:00:00",11493.062
1603108800,"19/10/2020 09:00:00",11509.479
1603112400,"19/10/2020 10:00:00",11646.975
1603116000,"19/10/2020 11:00:00",11641.772
1603119600,"19/10/2020 12:00:00",11791.521
1603123200,"19/10/2020 13:00:00",11753.176
1603126800,"19/10/2020 14:00:00",11723.182
1603130400,"19/10/2020 15:00:00",11678.311
1603134000,"19/10/2020 16:00:00",11676.707
1603137600,"19/10/2020 17:00:00",11720.765
1603141200,"19/10/2020 18:00:00",11741.136
1603144800,"19/10/2020 19:00:00",11751.008
1603148400,"19/10/2020 20:00:00",11742.037
1603152000,"19/10/2020 21:00:00",11716.201
1603155600,"19/10/2020 22:00:00",11702.291
1603159200,"19/10/2020 23:00:00",11720.206
1603162800,"20/10/2020 00:00:00",11746.576
1603166400,"20/10/2020 01:00:00",11727.202
1603170000,"20/10/2020 02:00:00",11744.345
1603173600,"20/10/2020 03:00:00",11790.421
1603177200,"20/10/2020 04:00:00",11734.094
1603180800,"20/10/2020 05:00:00",11750.046
1603184400,"20/10/2020 06:00:00",11800.626
1603188000,"20/10/2020 07:00:00",11835.885
1603191600,"20/10/2020 08:00:00",11767.345
1603195200,"20/10/2020 09:00:00",11863.477
1603198800,"20/10/2020 10:00:00",11875.652
1603202400,"20/10/2020 11:00:00",11931.137
1603206000,"20/10/2020 12:00:00",11909.114
1603209600,"20/10/2020 13:00:00",11947.009
1603213200,"20/10/2020 14:00:00",11987.598
1603216800,"20/10/2020 15:00:00",11960.086
1603220400,"20/10/2020 16:00:00",11925.685
1603224000,"20/10/2020 17:00:00",11890.614
1603227600,"20/10/2020 18:00:00",11915.979
1603231200,"20/10/2020 19:00:00",11936.901
