timestamp,Date,Close
1175400000,"01/04/2007 01:00:00",25.308
1177992000,"01/05/2007 01:00:00",27.04
1180670400,"01/06/2007 01:00:00",30.317
1183262400,"01/07/2007 01:00:00",32.45
1185940800,"01/08/2007 01:00:00",30.92
1188619200,"01/09/2007 01:00:00",37.75
1191211200,"01/10/2007 01:00:00",47.815
1193889600,"01/11/2007 02:00:00",48.15
1196485200,"01/12/2007 03:00:00",57.62
1199163600,"01/01/2008 03:00:00",55.48
1201842000,"01/02/2008 03:00:00",58.67
1204347600,"01/03/2008 02:00:00",51.055
1207022400,"01/04/2008 01:00:00",60.71
1209614400,"01/05/2008 01:00:00",70.5
1212292800,"01/06/2008 01:00:00",70.83
1214884800,"01/07/2008 01:00:00",55.91
1217563200,"01/08/2008 01:00:00",52.74
1220241600,"01/09/2008 01:00:00",43.95
1222833600,"01/10/2008 01:00:00",26.89
1225512000,"01/11/2008 02:00:00",20.94
1228107600,"01/12/2008 03:00:00",24.49
1230786000,"01/01/2009 03:00:00",26.2
1233464400,"01/02/2009 03:00:00",27.73
1235883600,"01/03/2009 02:00:00",30.47
1238558400,"01/04/2009 01:00:00",33.57
1241150400,"01/05/2009 01:00:00",44.03
1243828800,"01/06/2009 01:00:00",40.98
1246420800,"01/07/2009 01:00:00",41.24
1249099200,"01/08/2009 01:00:00",39.64
1251777600,"01/09/2009 01:00:00",45.9
1254369600,"01/10/2009 01:00:00",46.22
1257048000,"01/11/2009 02:00:00",51.28
1259643600,"01/12/2009 03:00:00",47.68
1262322000,"01/01/2010 03:00:00",40.57
1265000400,"01/02/2010 03:00:00",42.65
1267419600,"01/03/2010 02:00:00",44.5
1270094400,"01/04/2010 01:00:00",42.4
1272686400,"01/05/2010 01:00:00",35.62
1275364800,"01/06/2010 01:00:00",34.32
1277956800,"01/07/2010 01:00:00",36.4
1280635200,"01/08/2010 01:00:00",33.35
1283313600,"01/09/2010 01:00:00",36.27
1285905600,"01/10/2010 01:00:00",34.12
1288584000,"01/11/2010 02:00:00",32.44
1291179600,"01/12/2010 03:00:00",37.84
1293858000,"01/01/2011 03:00:00",36.73
1296536400,"01/02/2011 03:00:00",39.83
1298955600,"01/03/2011 02:00:00",40.43
1301630400,"01/04/2011 01:00:00",37.33
1304222400,"01/05/2011 01:00:00",34.63
1306900800,"01/06/2011 01:00:00",33.86
1309492800,"01/07/2011 01:00:00",33.97
1312171200,"01/08/2011 01:00:00",29.05
1314849600,"01/09/2011 01:00:00",22.45
1317441600,"01/10/2011 01:00:00",27.01
1320120000,"01/11/2011 02:00:00",26.99
1322715600,"01/12/2011 03:00:00",24.85
1325394000,"01/01/2012 03:00:00",30.55
1328072400,"01/02/2012 03:00:00",29.84
1330578000,"01/03/2012 02:00:00",26.56
1333252800,"01/04/2012 01:00:00",23.55
1335844800,"01/05/2012 01:00:00",19.56
1338523200,"01/06/2012 01:00:00",18.77
1341115200,"01/07/2012 01:00:00",19.63
1343793600,"01/08/2012 01:00:00",21.14
1346472000,"01/09/2012 01:00:00",22.94
1349064000,"01/10/2012 01:00:00",21.21
1351742400,"01/11/2012 02:00:00",17.97
1354338000,"01/12/2012 03:00:00",19.47
1357016400,"01/01/2013 03:00:00",18.28
1359694800,"01/02/2013 03:00:00",14.67
1362114000,"01/03/2013 02:00:00",16.57
1364788800,"01/04/2013 01:00:00",19.15
1367380800,"01/05/2013 01:00:00",17.77
1370059200,"01/06/2013 01:00:00",13.41
1372651200,"01/07/2013 01:00:00",13.64
1375329600,"01/08/2013 01:00:00",13.52
1378008000,"01/09/2013 01:00:00",15.49
1380600000,"01/10/2013 01:00:00",17.43
1383278400,"01/11/2013 02:00:00",15.94
1385874000,"01/12/2013 03:00:00",13.78
1388552400,"01/01/2014 03:00:00",11.21
1391230800,"01/02/2014 03:00:00",11.2
1393650000,"01/03/2014 02:00:00",13.15
1396324800,"01/04/2014 01:00:00",13.88
1398916800,"01/05/2014 01:00:00",14.1
1401595200,"01/06/2014 01:00:00",14.63
1404187200,"01/07/2014 01:00:00",15.94
1406865600,"01/08/2014 01:00:00",19.57
1409544000,"01/09/2014 01:00:00",14.19
1412136000,"01/10/2014 01:00:00",11.7
1414814400,"01/11/2014 02:00:00",9.72
1417410000,"01/12/2014 03:00:00",7.3
1420088400,"01/01/2015 03:00:00",6.01
1422766800,"01/02/2015 03:00:00",6.63
1425186000,"01/03/2015 02:00:00",6.01
1427860800,"01/04/2015 01:00:00",9.5
1430452800,"01/05/2015 01:00:00",8.35
1433131200,"01/06/2015 01:00:00",9.05
1435723200,"01/07/2015 01:00:00",6.8
1438401600,"01/08/2015 01:00:00",5.86
1441080000,"01/09/2015 01:00:00",4.35
1443672000,"01/10/2015 01:00:00",4.88
1446350400,"01/11/2015 02:00:00",4.77
1448946000,"01/12/2015 03:00:00",4.3
1451624400,"01/01/2016 03:00:00",3.47
1454302800,"01/02/2016 03:00:00",3.6
1456808400,"01/03/2016 02:00:00",5.84
1459483200,"01/04/2016 01:00:00",7.71
1462075200,"01/05/2016 01:00:00",5.63
1464753600,"01/06/2016 01:00:00",7.16
1467345600,"01/07/2016 01:00:00",8.68
1470024000,"01/08/2016 01:00:00",9.14
1472702400,"01/09/2016 01:00:00",9.33
1475294400,"01/10/2016 01:00:00",11.67
1477972800,"01/11/2016 02:00:00",10.87
1480568400,"01/12/2016 03:00:00",10.11
1483246800,"01/01/2017 03:00:00",10.26
1485925200,"01/02/2017 03:00:00",10.08
1488344400,"01/03/2017 02:00:00",9.69
1491019200,"01/04/2017 01:00:00",9.01
1493611200,"01/05/2017 01:00:00",8.48
1496289600,"01/06/2017 01:00:00",7.99
1498881600,"01/07/2017 01:00:00",8.81
1501560000,"01/08/2017 01:00:00",8.98
1504238400,"01/09/2017 01:00:00",10.04
1506830400,"01/10/2017 01:00:00",10.65
1509508800,"01/11/2017 02:00:00",11.17
1512104400,"01/12/2017 03:00:00",10.29
1514782800,"01/01/2018 03:00:00",13.36
1517461200,"01/02/2018 03:00:00",14.04
1519880400,"01/03/2018 02:00:00",14.14
1522555200,"01/04/2018 01:00:00",14.09
1525147200,"01/05/2018 01:00:00",11.86
1527825600,"01/06/2018 01:00:00",10.03
1530417600,"01/07/2018 01:00:00",11.73
1533096000,"01/08/2018 01:00:00",10.87
1535774400,"01/09/2018 01:00:00",12.07
1538366400,"01/10/2018 01:00:00",16.25
1541044800,"01/11/2018 01:00:00",14.56
1543640400,"01/12/2018 03:00:00",13.01
1546318800,"01/01/2019 03:00:00",16.3
1548997200,"01/02/2019 03:00:00",15.72
1551416400,"01/03/2019 02:00:00",15.92
1554091200,"01/04/2019 01:00:00",15.23
1556683200,"01/05/2019 01:00:00",14.43
1559361600,"01/06/2019 01:00:00",15.57
1561953600,"01/07/2019 01:00:00",15.05
1564632000,"01/08/2019 01:00:00",13.55
1567310400,"01/09/2019 01:00:00",14.47
1569902400,"01/10/2019 01:00:00",16.24
1572580800,"01/11/2019 01:00:00",14.73
1575176400,"01/12/2019 02:00:00",15.94
1577854800,"01/01/2020 02:00:00",14.11
1580533200,"01/02/2020 02:00:00",12.1
1583038800,"01/03/2020 02:00:00",5.5
1585713600,"01/04/2020 01:00:00",6.91
1588305600,"01/05/2020 01:00:00",7.63
1590984000,"01/06/2020 01:00:00",8.27
1593576000,"01/07/2020 01:00:00",8.67
1596254400,"01/08/2020 01:00:00",8.17
1598932800,"01/09/2020 01:00:00",7.12
1601524800,"01/10/2020 01:00:00",6.47
1603978918,"29/10/2020 10:41:58",6.165
