timestamp,Date,Close
1410735600,"14/09/2014 20:00:00",398.821
1411340400,"21/09/2014 20:00:00",377.181
1411945200,"28/09/2014 20:00:00",320.51
1412550000,"05/10/2014 20:00:00",378.549
1413154800,"12/10/2014 20:00:00",389.546
1413759600,"19/10/2014 21:00:00",354.704
1414368000,"26/10/2014 22:00:00",325.892
1414972800,"02/11/2014 22:00:00",363.264
1415577600,"09/11/2014 22:00:00",387.882
1416182400,"16/11/2014 22:00:00",367.573
1416787200,"23/11/2014 22:00:00",378.047
1417392000,"30/11/2014 22:00:00",375.095
1417996800,"07/12/2014 22:00:00",351.632
1418601600,"14/12/2014 22:00:00",320.843
1419206400,"21/12/2014 22:00:00",317.239
1419811200,"28/12/2014 22:00:00",264.195
1420416000,"04/01/2015 22:00:00",265.66
1421020800,"11/01/2015 22:00:00",210.339
1421625600,"18/01/2015 22:00:00",253.718
1422230400,"25/01/2015 22:00:00",226.972
1422835200,"01/02/2015 22:00:00",223.412
1423440000,"08/02/2015 22:00:00",234.825
1424044800,"15/02/2015 22:00:00",235.977
1424649600,"22/02/2015 21:00:00",260.202
1425254400,"01/03/2015 21:00:00",274.354
1425859200,"08/03/2015 21:00:00",286.393
1426464000,"15/03/2015 21:00:00",267.96
1427068800,"22/03/2015 21:00:00",242.713
1427670000,"29/03/2015 20:00:00",260.598
1428274800,"05/04/2015 20:00:00",236.153
1428879600,"12/04/2015 20:00:00",222.6
1429484400,"19/04/2015 20:00:00",219.43
1430089200,"26/04/2015 20:00:00",240.358
1430694000,"03/05/2015 20:00:00",240.296
1431298800,"10/05/2015 20:00:00",236.802
1431903600,"17/05/2015 20:00:00",240.953
1432508400,"24/05/2015 20:00:00",230.19
1433113200,"31/05/2015 20:00:00",222.881
1433718000,"07/06/2015 20:00:00",233.543
1434322800,"14/06/2015 20:00:00",243.944
1434927600,"21/06/2015 20:00:00",249.011
1435532400,"28/06/2015 20:00:00",271.913
1436137200,"05/07/2015 20:00:00",310.867
1436742000,"12/07/2015 20:00:00",273.614
1437346800,"19/07/2015 20:00:00",292.686
1437951600,"26/07/2015 20:00:00",282.614
1438556400,"02/08/2015 20:00:00",265.083
1439161200,"09/08/2015 20:00:00",258.507
1439766000,"16/08/2015 20:00:00",228.169
1440370800,"23/08/2015 20:00:00",228.761
1440975600,"30/08/2015 20:00:00",239.84
1441580400,"06/09/2015 20:00:00",230.512
1442185200,"13/09/2015 20:00:00",231.212
1442790000,"20/09/2015 20:00:00",232.757
1443394800,"27/09/2015 20:00:00",238.259
1443999600,"04/10/2015 20:00:00",247.05
1444604400,"11/10/2015 20:00:00",261.643
1445209200,"18/10/2015 21:00:00",283.68
1445817600,"25/10/2015 22:00:00",325.431
1446422400,"01/11/2015 22:00:00",373.368
1447027200,"08/11/2015 22:00:00",320.166
1447632000,"15/11/2015 22:00:00",324.536
1448236800,"22/11/2015 22:00:00",371.294
1448841600,"29/11/2015 22:00:00",388.783
1449446400,"06/12/2015 22:00:00",433.755
1450051200,"13/12/2015 22:00:00",442.685
1450656000,"20/12/2015 22:00:00",422.823
1451260800,"27/12/2015 22:00:00",430.011
1451865600,"03/01/2016 22:00:00",447.991
1452470400,"10/01/2016 22:00:00",382.299
1453075200,"17/01/2016 22:00:00",402.971
1453680000,"24/01/2016 22:00:00",368.767
1454284800,"31/01/2016 22:00:00",376.62
1454889600,"07/02/2016 22:00:00",407.23
1455494400,"14/02/2016 22:00:00",438.798
1456099200,"21/02/2016 21:00:00",433.504
1456704000,"28/02/2016 21:00:00",407.707
1457308800,"06/03/2016 21:00:00",414.065
1457913600,"13/03/2016 21:00:00",413.755
1458518400,"20/03/2016 21:00:00",426.765
1459119600,"27/03/2016 20:00:00",420.904
1459724400,"03/04/2016 20:00:00",421.564
1460329200,"10/04/2016 20:00:00",427.399
1460934000,"17/04/2016 20:00:00",458.555
1461538800,"24/04/2016 20:00:00",451.875
1462143600,"01/05/2016 20:00:00",458.548
1462748400,"08/05/2016 20:00:00",457.568
1463353200,"15/05/2016 20:00:00",439.323
1463958000,"22/05/2016 20:00:00",526.233
1464562800,"29/05/2016 20:00:00",574.977
1465167600,"05/06/2016 20:00:00",672.784
1465772400,"12/06/2016 20:00:00",763.781
1466377200,"19/06/2016 20:00:00",629.367
1466982000,"26/06/2016 20:00:00",658.664
1467586800,"03/07/2016 20:00:00",649.36
1468191600,"10/07/2016 20:00:00",679.459
1468796400,"17/07/2016 20:00:00",661.285
1469401200,"24/07/2016 20:00:00",624.681
1470006000,"31/07/2016 20:00:00",592.69
1470610800,"07/08/2016 20:00:00",570.473
1471215600,"14/08/2016 20:00:00",581.308
1471820400,"21/08/2016 20:00:00",573.912
1472425200,"28/08/2016 20:00:00",608.634
1473030000,"04/09/2016 20:00:00",606.719
1473634800,"11/09/2016 20:00:00",609.874
1474239600,"18/09/2016 20:00:00",600.826
1474844400,"25/09/2016 20:00:00",610.892
1475449200,"02/10/2016 20:00:00",616.752
1476054000,"09/10/2016 20:00:00",641.631
1476658800,"16/10/2016 21:00:00",657.071
1477263600,"23/10/2016 21:00:00",701.864
1477872000,"30/10/2016 22:00:00",711.522
1478476800,"06/11/2016 22:00:00",702.031
1479081600,"13/11/2016 22:00:00",731.026
1479686400,"20/11/2016 22:00:00",732.035
1480291200,"27/11/2016 22:00:00",773.872
1480896000,"04/12/2016 22:00:00",769.731
1481500800,"11/12/2016 22:00:00",790.53
1482105600,"18/12/2016 22:00:00",896.183
1482710400,"25/12/2016 22:00:00",998.325
1483315200,"01/01/2017 22:00:00",911.199
1483920000,"08/01/2017 22:00:00",821.798
1484524800,"15/01/2017 22:00:00",924.673
1485129600,"22/01/2017 22:00:00",919.496
1485734400,"29/01/2017 22:00:00",1027.34
1486339200,"05/02/2017 22:00:00",999.181
1486944000,"12/02/2017 22:00:00",1047.87
1487548800,"19/02/2017 21:00:00",1165.2
1488153600,"26/02/2017 21:00:00",1267.12
1488758400,"05/03/2017 21:00:00",1221.38
1489363200,"12/03/2017 21:00:00",1036.74
1489968000,"19/03/2017 21:00:00",966.725
1490569200,"26/03/2017 20:00:00",1102.17
1491174000,"02/04/2017 20:00:00",1187.87
1491778800,"09/04/2017 20:00:00",1182.94
1492383600,"16/04/2017 20:00:00",1207.21
1492988400,"23/04/2017 20:00:00",1347.89
1493593200,"30/04/2017 20:00:00",1596.71
1494198000,"07/05/2017 20:00:00",1808.91
1494802800,"14/05/2017 20:00:00",2041.2
1495407600,"21/05/2017 20:00:00",2155.8
1496012400,"28/05/2017 20:00:00",2511.81
1496617200,"04/06/2017 20:00:00",2958.11
1497222000,"11/06/2017 20:00:00",2548.29
1497826800,"18/06/2017 20:00:00",2589.41
1498431600,"25/06/2017 20:00:00",2506.47
1499036400,"02/07/2017 20:00:00",2518.44
1499641200,"09/07/2017 20:00:00",1929.82
1500246000,"16/07/2017 20:00:00",2730.4
1500850800,"23/07/2017 20:00:00",2757.18
1501455600,"30/07/2017 20:00:00",3213.94
1502060400,"06/08/2017 20:00:00",4073.26
1502665200,"13/08/2017 20:00:00",4087.66
1503270000,"20/08/2017 20:00:00",4382.88
1503874800,"27/08/2017 20:00:00",4582.96
1504479600,"03/09/2017 20:00:00",4122.94
1505084400,"10/09/2017 20:00:00",3582.88
1505689200,"17/09/2017 20:00:00",3682.84
1506294000,"24/09/2017 20:00:00",4403.74
1506898800,"01/10/2017 20:00:00",4610.48
1507503600,"08/10/2017 20:00:00",5678.19
1508108400,"15/10/2017 21:00:00",6008.42
1508713200,"22/10/2017 21:00:00",6153.85
1509321600,"29/10/2017 22:00:00",7407.41
1509926400,"05/11/2017 22:00:00",5950.07
1510531200,"12/11/2017 22:00:00",8036.49
1511136000,"19/11/2017 22:00:00",9330.55
1511740800,"26/11/2017 22:00:00",11323.2
1512345600,"03/12/2017 22:00:00",15455.4
1512950400,"10/12/2017 22:00:00",19140.8
1513555200,"17/12/2017 22:00:00",13925.8
1514160000,"24/12/2017 22:00:00",14156.4
1514764800,"31/12/2017 22:00:00",16477.6
1515369600,"07/01/2018 22:00:00",13772.0
1515974400,"14/01/2018 22:00:00",11600.1
1516579200,"21/01/2018 22:00:00",11786.3
1517184000,"28/01/2018 22:00:00",8277.01
1517788800,"04/02/2018 22:00:00",8129.97
1518393600,"11/02/2018 22:00:00",10551.8
1518998400,"18/02/2018 21:00:00",9664.73
1519603200,"25/02/2018 21:00:00",11512.6
1520208000,"04/03/2018 21:00:00",9578.63
1520812800,"11/03/2018 21:00:00",8223.68
1521417600,"18/03/2018 21:00:00",8495.78
1522018800,"25/03/2018 20:00:00",6844.23
1522623600,"01/04/2018 20:00:00",7023.52
