timestamp,Date,Close
1014958800,"01/03/2002 02:00:00",2.283
1017637200,"01/04/2002 02:00:00",2.274
1020225600,"01/05/2002 01:00:00",2.5
1022904000,"01/06/2002 01:00:00",2.306
1025496000,"01/07/2002 01:00:00",2.042
1028174400,"01/08/2002 01:00:00",2.133
1030852800,"01/09/2002 01:00:00",1.896
1033444800,"01/10/2002 01:00:00",2.196
1036126800,"01/11/2002 02:00:00",2.248
1038718800,"01/12/2002 03:00:00",2.409
1041397200,"01/01/2003 03:00:00",2.304
1044075600,"01/02/2003 03:00:00",2.417
1046494800,"01/03/2003 02:00:00",2.246
1049173200,"01/04/2003 02:00:00",2.33
1051761600,"01/05/2003 01:00:00",2.5
1054440000,"01/06/2003 01:00:00",2.472
1057032000,"01/07/2003 01:00:00",2.902
1059710400,"01/08/2003 01:00:00",3.121
1062388800,"01/09/2003 01:00:00",3.402
1064980800,"01/10/2003 01:00:00",3.813
1067662800,"01/11/2003 03:00:00",3.649
1070254800,"01/12/2003 03:00:00",4.875
1072933200,"01/01/2004 03:00:00",4.472
1075611600,"01/02/2004 03:00:00",4.825
1078117200,"01/03/2004 02:00:00",4.575
1080795600,"01/04/2004 02:00:00",3.792
1083384000,"01/05/2004 01:00:00",4.225
1086062400,"01/06/2004 01:00:00",3.963
1088654400,"01/07/2004 01:00:00",4.492
1091332800,"01/08/2004 01:00:00",4.814
1094011200,"01/09/2004 01:00:00",5.617
1096603200,"01/10/2004 01:00:00",5.29
1099285200,"01/11/2004 02:00:00",6.205
1101877200,"01/12/2004 03:00:00",7.253
1104555600,"01/01/2005 03:00:00",7.563
1107234000,"01/02/2005 03:00:00",8.75
1109653200,"01/03/2005 02:00:00",7.903
1112331600,"01/04/2005 02:00:00",6.738
1114920000,"01/05/2005 01:00:00",7.258
1117598400,"01/06/2005 01:00:00",7.32
1120190400,"01/07/2005 01:00:00",8.14
1122868800,"01/08/2005 01:00:00",8.597
1125547200,"01/09/2005 01:00:00",10.965
1128139200,"01/10/2005 01:00:00",10.333
1130821200,"01/11/2005 03:00:00",10.84
1133413200,"01/12/2005 03:00:00",10.285
1136091600,"01/01/2006 03:00:00",12.818
1138770000,"01/02/2006 03:00:00",11.608
1141189200,"01/03/2006 02:00:00",12.132
1143867600,"01/04/2006 02:00:00",12.88
1146456000,"01/05/2006 01:00:00",11.648
1149134400,"01/06/2006 01:00:00",12.02
1151726400,"01/07/2006 01:00:00",11.6
1154404800,"01/08/2006 01:00:00",10.72
1157083200,"01/09/2006 01:00:00",10.78
1159675200,"01/10/2006 01:00:00",12.72
1162357200,"01/11/2006 02:00:00",13.88
1164949200,"01/12/2006 03:00:00",14.87
1167627600,"01/01/2007 03:00:00",16.965
1170306000,"01/02/2007 03:00:00",17.05
1172725200,"01/03/2007 02:00:00",18.495
